entity_type,entity_name,parent_country,parent_region,parent_subregion,classification_scope,product_count,segments_seen,source_basis,copy_status,description_short_en,description_full_en,notes
country,Germany,,,,,217,"wine, spirits, beer",catalog_and_taxonomy_rules,expert_reviewed,"Germany is best known for Riesling, producing wines that range from bone dry to lusciously sweet with clarity and precision.","Germany's wine identity is anchored by Riesling and the country's cool-climate vineyards along rivers such as the Mosel, Rheingau, Nahe, and Pfalz. The best wines are valued for purity, acidity, and the ability to balance sweetness with structure. Germany also produces strong Pinot family wines and important beer and herbal liqueur traditions. It is a key origin for drinkers who value freshness, minerality, and aromatic detail.",Region map available: yes
country,Greece,,,,,8,"wine, spirits",catalog_and_taxonomy_rules,expert_reviewed,"Greece is one of the world’s oldest wine countries, with Assyrtiko, Xinomavro, and Agiorgitiko leading a modern renaissance.","Greece has a wine culture that reaches back to antiquity, yet its modern quality scene feels very current. The country’s best wines now showcase native grapes such as Assyrtiko, Xinomavro, and Agiorgitiko, which bring freshness, structure, and a clear Mediterranean identity. From volcanic Santorini to the northern mainland, Greek wine is increasingly recognised for precision and authenticity.",Region map available: yes
country,Grenada,,,,,1,spirits,catalog_and_taxonomy_rules,draft_ready,"Grenada is a core origin in the WNLQ9 catalog, represented most strongly through Rum.","Grenada plays an important role in the current assortment, with product coverage that centers on Rum and regional strength in Caribbean. In commercial terms, the country reads as a reliable source of category-defining products with strength in Rum. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed.",Region map available: no
country,Guatemala,,,,,2,spirits,catalog_and_taxonomy_rules,draft_ready,"Guatemala is a core origin in the WNLQ9 catalog, represented most strongly through Rum.","Guatemala plays an important role in the current assortment, with product coverage that centers on Rum and regional strength in Cognac. In commercial terms, the country reads as a reliable source of category-defining products with strength in Rum. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed.",Region map available: no
country,Guyana,,,,,5,spirits,catalog_and_taxonomy_rules,draft_ready,"Guyana is a core origin in the WNLQ9 catalog, represented most strongly through Rum.","Guyana plays an important role in the current assortment, with product coverage that centers on Rum and regional strength in Guyana and Demerara. In commercial terms, the country reads as a reliable source of category-defining products with strength in Rum. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Dark Rum.",Region map available: no
country,Honduras,,,,,6,accessories,catalog_and_taxonomy_rules,expert_reviewed,"Honduras is most closely associated with cigars, giving it a strong place in premium lifestyle categories.","Honduras is better known in luxury and lifestyle categories than in beverage production, with cigars forming the strongest part of its international identity. That heritage gives the country a natural place in premium assortments where craftsmanship and origin matter. The category profile is narrower than many drinks origins, but the brand signal is clear and well established.",Region map available: no
country,Hungary,,,,,5,wine,catalog_and_taxonomy_rules,draft_ready,"Hungary is a core origin in the WNLQ9 catalog, represented most strongly through White Wine and Red Wine.","Hungary plays an important role in the current assortment, with product coverage that centers on White Wine and Red Wine and regional strength in Others region and Tokaj. In commercial terms, the country reads as a reliable source of category-defining products with a profile shaped by Furmint, Merlot Blended, and Furmint, Hrslevel, Muscat, Other Native Varietals. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Furmint, Merlot Blended, and Furmint, Hrslevel, Muscat, Other Native Varietals.",Region map available: no
country,Iceland,,,,,8,spirits,catalog_and_taxonomy_rules,expert_reviewed,"Iceland is a small but distinctive spirits origin, known for modern gin and clean, Nordic-style vodka.","Iceland’s drinks culture is shaped by isolation, purity, and a modern approach to Nordic flavour. Gin and vodka are the clearest categories, often expressed with a clean, icy profile and a strong connection to local botanicals. Icelandic spirits tend to feel contemporary, restrained, and highly distinctive rather than traditional in the old European sense.",Region map available: no
country,India,,,,,8,spirits,catalog_and_taxonomy_rules,expert_reviewed,"India is an expanding spirits market, increasingly known for whisky, gin, and premium rum.","India has one of the world’s most dynamic and fast-growing drinks landscapes. Whisky dominates, but the country is also seeing real momentum in premium gin, craft rum, and other modern spirit categories. With enormous domestic scale and growing quality ambition, India is becoming a serious name to watch in global spirits.",Region map available: no
country,Indonesia,,,,,2,spirits,catalog_and_taxonomy_rules,draft_ready,"Indonesia is a core origin in the WNLQ9 catalog, represented most strongly through Rum.","Indonesia plays an important role in the current assortment, with product coverage that centers on Rum and regional strength in Islands. In commercial terms, the country reads as a reliable source of category-defining products with strength in Rum. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include White Rum and Spiced Rum.",Region map available: no
country,Ireland,,,,,71,"spirits, beer, wine",catalog_and_taxonomy_rules,expert_reviewed,"Ireland is best known for whiskey, stout, and a growing gin category.","Ireland has one of the world’s most recognisable whiskey traditions, built on smooth blends, single pot still whiskey, and a renewed wave of craft distilling. The country is equally synonymous with stout and a strong beer culture, while modern Irish gin and liqueur brands have expanded its international profile. Its drinks identity is shaped by heritage, hospitality, and a clear sense of style.",Region map available: no
country,Italy,,,,,1961,"wine, spirits, beer",catalog_and_taxonomy_rules,expert_reviewed,"Italy is one of the world's great wine countries, known for regional diversity, native grapes, and food-friendly styles from north to south.","Italy offers extraordinary regional contrast, from Piedmont's Nebbiolo and Tuscany's Sangiovese to Veneto's Amarone and Prosecco, Sicily's volcanic whites, and the rich reds of Puglia. Native grape varieties are central to its identity, and DOC and DOCG classifications help define origin and quality. Italy also brings important bitters, vermouth, and grappa traditions to the spirits world. It is a cornerstone country for both discovery and everyday drinking.",Region map available: yes
country,Jamaica,,,,,9,spirits,catalog_and_taxonomy_rules,expert_reviewed,"Jamaica is one of rum’s great reference points, famous for bold, funky, ester-rich styles.","Jamaica has an unmistakable place in the rum world. Its distilleries are known for powerful fermentation character, high-ester profiles, and a style that often feels deeper and more expressive than lighter island rums. That distinctive Jamaican intensity has made the country a benchmark for serious rum drinkers and bartenders alike.",Region map available: no
country,Japan,,,,,804,"spirits, other, beer",catalog_and_taxonomy_rules,expert_reviewed,"Japan is renowned for refined sake, precise whisky, and a modern craft spirits culture shaped by balance and detail.","Japan is one of the most important countries in premium sake and whisky. Its sake culture spans polished junmai daiginjo, expressive junmai, and regional styles shaped by rice, water, and brewery tradition, while Japanese whisky is prized for finesse, texture, and cask precision. The country also has a fast-growing gin, liqueur, and shochu scene. Across categories, Japanese drinks are often defined by purity, restraint, and meticulous production.",Region map available: no
country,Korea,,,,,20,"spirits, beer, wine",catalog_and_taxonomy_rules,expert_reviewed,"Korea is a fast-developing drinks origin, best known for soju, rice-based spirits, and a growing beer scene.","Korea’s drinks culture is led by soju, rice-based spirits, and a strong everyday drinking tradition shaped by food and social dining. Beer and wine have grown steadily in visibility, while modern producers continue to refine more premium expressions. The country’s beverage identity combines tradition, innovation, and a very clear domestic drinking culture.",Region map available: no
country,Latvia,,,,,6,"spirits, wine",catalog_and_taxonomy_rules,expert_reviewed,"Latvia is a compact but credible spirits origin, especially for vodka, gin, and liqueurs.","Latvia’s drinks profile is smaller than that of the major European origins, but it has a clear place in spirits through clean, modern vodka and gin styles. Liqueurs also play an important role, often adding softness and botanical detail to the portfolio. Latvian drinks tend to feel precise, understated, and commercially versatile.",Region map available: no
country,Lebanon,,,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Lebanon is a core origin in the WNLQ9 catalog, represented most strongly through Red Wine.","Lebanon plays an important role in the current assortment, with product coverage that centers on Red Wine and regional strength in Others region. In commercial terms, the country reads as a reliable source of category-defining products with a profile shaped by Cabernet Sauvignon, Cinsault, Carignan. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Cabernet Sauvignon, Cinsault, Carignan.",Region map available: no
country,Martinique,,,,,4,spirits,catalog_and_taxonomy_rules,draft_ready,"Martinique is a core origin in the WNLQ9 catalog, represented most strongly through Rum and Liqueur.","Martinique plays an important role in the current assortment, with product coverage that centers on Rum and Liqueur and regional strength in Martinique. In commercial terms, the country reads as a reliable source of category-defining products with strength in Rum and Liqueur. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Rhum Agricole and Herbal Liqueur.",Region map available: no
country,Mexico,,,,,205,"spirits, beer, accessories",catalog_and_taxonomy_rules,expert_reviewed,"Mexico is the global home of tequila and mezcal, with a drinks culture rooted in agave, regional identity, and bold flavor.","Mexico's greatest influence on the global drinks market comes from agave spirits. Tequila, centered on blue agave and strongly associated with Jalisco, spans crisp blancos, oak-aged reposados, and richer añejos, while mezcal offers broader regional and varietal diversity with a more rustic or smoky profile. Mexico is also important in beer and a growing premium spirits scene. Its strongest retail appeal lies in authenticity, mixability, and distinctive origin character.",Region map available: no
country,Monaco,,,,,1,spirits,catalog_and_taxonomy_rules,draft_ready,"Monaco is a core origin in the WNLQ9 catalog, represented most strongly through Vodka.","Monaco plays an important role in the current assortment, with product coverage that centers on Vodka and regional strength in key production areas. In commercial terms, the country reads as a reliable source of category-defining products with strength in Vodka. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Plain Vodka.",Region map available: no
country,Netherland,,,,,48,spirits,catalog_and_taxonomy_rules,expert_reviewed,"The Netherlands is a classic spirits origin, especially for genever, gin, and liqueurs.","The Netherlands has a long distilling history that helped shape modern gin through genever, the malt-wine spirit that predates London Dry. Dutch producers are also central to premium liqueur and vodka styles, with a reputation for clean production and strong botanical character. The country remains an important reference point for juniper-led spirits and classic European bar categories.",Region map available: no
country,Netherlands,,,,,17,spirits,catalog_and_taxonomy_rules,expert_reviewed,"The Netherlands is a historic distilling country, especially important for genever and classic Dutch liqueurs.","The Netherlands played a foundational role in European distilling through genever, the malt-based juniper spirit that bridged old Dutch production and modern gin. Dutch producers also have a strong tradition in liqueurs, vodka, and clean, precise spirit styles. The country remains an important name in classic bar culture and heritage spirits.",Region map available: no
country,New Zealand,,,,,188,"wine, spirits, other",catalog_and_taxonomy_rules,expert_reviewed,"New Zealand is famous for vivid Sauvignon Blanc and pure-fruited Pinot Noir, with a crisp, modern style shaped by cool climates.","New Zealand built its global reputation on Marlborough Sauvignon Blanc, whose citrus, passion fruit, and herbaceous profile became a benchmark style. Pinot Noir also plays a major role in regions such as Central Otago and Martinborough, while Chardonnay, Riesling, and sparkling wine add depth. The country's wines are often defined by brightness, precision, and aromatic clarity. For premium retail, New Zealand offers high drinkability with strong varietal identity.",Region map available: yes
country,Nicaragua,,,,,15,"spirits, accessories",catalog_and_taxonomy_rules,expert_reviewed,"Nicaragua is a respected rum origin, with strong cigar heritage and a growing premium spirits profile.","Nicaragua is best known in spirits for aged rum, which often shows a smooth, rounded, and slightly sweet profile. The country also has a notable cigar tradition that supports its premium image in lifestyle and hospitality categories. Nicaraguan rum is increasingly recognised for balance, accessibility, and quality.",Region map available: no
country,Norway,,,,,8,"spirits, accessories",catalog_and_taxonomy_rules,expert_reviewed,"Norway is a crisp, modern spirits origin, especially for aquavit, gin, and clean Nordic liqueurs.","Norway’s drinks identity is rooted in clarity, cold-climate restraint, and a strong Nordic food culture. Aquavit remains the most traditional spirit, while gin and other contemporary products have helped broaden the country’s premium profile. Norwegian spirits often favour purity, herbal detail, and elegant understatement.",Region map available: no
country,Panama,,,,,6,spirits,catalog_and_taxonomy_rules,draft_ready,"Panama is a core origin in the WNLQ9 catalog, represented most strongly through Rum and Liqueur.","Panama plays an important role in the current assortment, with product coverage that centers on Rum and Liqueur and regional strength in key production areas. In commercial terms, the country reads as a reliable source of category-defining products with strength in Rum and Liqueur. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Coffee Liqueur and Cream Liqueur.",Region map available: no
country,Peru,,,,,9,"wine, spirits",catalog_and_taxonomy_rules,expert_reviewed,"Peru is one of South America’s oldest wine origins, while also being central to Pisco tradition.","Peru has a long and layered drinks history, with coastal desert vineyards and a powerful identity around grape-based spirits. Wine production is modest but increasingly refined, while Pisco remains the country’s best-known export and a defining part of national drinking culture. The Peruvian drinks story is marked by heritage, altitude, and a growing focus on quality.",Region map available: yes
country,Philippines,,,,,3,"beer, spirits",catalog_and_taxonomy_rules,draft_ready,"Philippines is a core origin in the WNLQ9 catalog, represented most strongly through Beer and Rum.","Philippines plays an important role in the current assortment, with product coverage that centers on Beer and Rum and regional strength in Islands. In commercial terms, the country reads as a reliable source of category-defining products with styles led by classic brewing traditions. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed.",Region map available: no
country,Poland,,,,,23,spirits,catalog_and_taxonomy_rules,expert_reviewed,"Poland is a classic vodka country, with a strong tradition of grain- and potato-based distillation.","Poland is one of Europe’s great vodka origins, with a distilling tradition built around clarity, structure, and a strong connection to local raw materials. Rye vodka is especially important, while flavoured styles such as bison-grass vodka add a distinctly Polish signature. The country’s spirits identity is rooted in precision, heritage, and a straightforward drinking style.",Region map available: no
country,Portugal,,,,,48,"wine, beer, spirits",catalog_and_taxonomy_rules,expert_reviewed,"Portugal is a standout wine country, famous for Port and a rich range of native-grape wines.","Portugal offers exceptional depth from a relatively compact geography. The Douro remains the heart of Port production, while the country’s still wines showcase native grapes such as Touriga Nacional, Touriga Franca, and Tinta Roriz. From Vinho Verde to the structured reds of Dao and the generous wines of Alentejo, Portugal combines tradition, variety, and strong regional character.",Region map available: yes
country,Russia,,,,,43,spirits,catalog_and_taxonomy_rules,expert_reviewed,"Russia is strongly associated with vodka, a spirit that remains central to its drinking culture.","Russia is one of the world’s defining vodka countries, with a long tradition of grain and potato distillation built around purity, clarity, and a chilled serving style. Vodka remains the dominant category, though the broader market also includes flavoured spirits and traditional infusions. Russian drinks culture is shaped by precision in production and a clear national identity around the category.",Region map available: no
country,Scotland,,,,,592,"spirits, wine, beer",catalog_and_taxonomy_rules,expert_reviewed,"Scotland is the home of Scotch whisky, with regional styles ranging from delicate and fruity to smoky, maritime, and deeply peated.","Scotland's whisky culture is defined by distillery identity, regional character, and long oak maturation. Speyside is known for elegant, fruit-led malts, Islay for smoke and peat, and Highland, Lowland, and Campbeltown each bring their own stylistic signatures. Blended Scotch remains commercially important, while single malts carry much of the prestige. Scotland is one of the essential origins in premium spirits retail.",Region map available: no
country,Siberia,,,,,1,spirits,catalog_and_taxonomy_rules,draft_ready,"Siberia is a core origin in the WNLQ9 catalog, represented most strongly through Vodka.","Siberia plays an important role in the current assortment, with product coverage that centers on Vodka and regional strength in key production areas. In commercial terms, the country reads as a reliable source of category-defining products with strength in Vodka. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Plain Vodka.",Region map available: no
country,Singapore,,,,,2,accessories,catalog_and_taxonomy_rules,draft_ready,"Singapore is a core origin in the WNLQ9 catalog, represented most strongly through Accessories.","Singapore plays an important role in the current assortment, with product coverage that centers on Accessories and regional strength in key production areas. In commercial terms, the country reads as a reliable source of category-defining products with a focus on Accessories. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed.",Region map available: no
country,Slovakia,,,,,6,"spirits, wine",catalog_and_taxonomy_rules,draft_ready,"Slovakia is a core origin in the WNLQ9 catalog, represented most strongly through Liqueur and Sparkling Wine.","Slovakia plays an important role in the current assortment, with product coverage that centers on Liqueur and Sparkling Wine and regional strength in Others region. In commercial terms, the country reads as a reliable source of category-defining products with strength in Liqueur and Sparkling Wine. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Fruit Liqueur, 50 % Rebula – Autochthonous Variety From Goriška Brda, 50 % Chardonnay, and Pinot Noir.",Region map available: no
country,Slovenia,,,,,3,wine,catalog_and_taxonomy_rules,draft_ready,"Slovenia is a core origin in the WNLQ9 catalog, represented most strongly through Red Wine and White Wine.","Slovenia plays an important role in the current assortment, with product coverage that centers on Red Wine and White Wine and regional strength in Goriška Brda. In commercial terms, the country reads as a reliable source of category-defining products with a profile shaped by classic regional styles. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed.",Region map available: no
country,South Africa,,,,,85,wine,catalog_and_taxonomy_rules,expert_reviewed,"South Africa is one of the Southern Hemisphere’s most important wine countries, led by Chenin Blanc, Pinotage, and Cabernet Sauvignon.","South Africa combines centuries of wine history with one of the most dynamic modern wine scenes in the world. The Cape Winelands, especially Stellenbosch, Paarl, and the Swartland, produce a broad range of styles from fresh Sauvignon Blanc to serious Bordeaux blends and characterful old-vine whites. Chenin Blanc remains the country’s signature variety, while Pinotage and Cabernet-based reds anchor its fine-wine identity.",Region map available: yes
country,Spain,,,,,365,"wine, spirits, beer",catalog_and_taxonomy_rules,expert_reviewed,"Spain offers some of Europe's most characterful wines, from Rioja and Ribera del Duero reds to Sherry, Cava, and Atlantic whites.","Spain combines deep winemaking heritage with striking regional variety. Tempranillo leads many of its most famous reds, especially in Rioja and Ribera del Duero, while Garnacha, Albariño, Verdejo, and Monastrell all play important roles. Cava remains a major traditional-method sparkling category, and Jerez is the home of Sherry. Spain is a highly versatile country for both classic cellar bottles and approachable everyday wine.",Region map available: yes
