entity_type,entity_name,parent_country,parent_region,parent_subregion,classification_scope,product_count,segments_seen,source_basis,copy_status,description_short_en,description_full_en,notes
region,Barossa,Australia,,,,88,wine,catalog_and_taxonomy_rules,draft_ready,"Barossa is one of Australia's key reference regions in the catalog, especially for Red Wine, White Wine, and Rose Wine.","Barossa appears in the assortment as a region with clear category identity, most often through Red Wine, White Wine, and Rose Wine. The current catalog footprint is anchored by Eden Valley, Barossa Valley, and Seppeltsfield, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Barossa is best described as a region associated with Syrah, Shiraz, and Cabernet Sauvignon, making it useful both for education and for structured product storytelling.",
region,Barossa Valley,Australia,,,,47,wine,catalog_and_taxonomy_rules,draft_ready,"Barossa Valley is one of Australia's key reference regions in the catalog, especially for Red Wine, White Wine, and Sparkling Wine.","Barossa Valley appears in the assortment as a region with clear category identity, most often through Red Wine, White Wine, and Sparkling Wine. The current catalog footprint is anchored by Roennfeldt Road, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Barossa Valley is best described as a region associated with Shiraz, Syrah, and Shiraz 100%, making it useful both for education and for structured product storytelling.",
region,Barossa Valley,USA,,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Barossa Valley is one of USA's key reference regions in the catalog, especially for Red Wine.","Barossa Valley appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Barossa Valley is best described as a region associated with Syrah, making it useful both for education and for structured product storytelling.",
region,Basilicata,Italy,,,,5,"wine, spirits",catalog_and_taxonomy_rules,draft_ready,"Basilicata is one of Italy's key reference regions in the catalog, especially for Red Wine, White Wine, and Liqueur.","Basilicata appears in the assortment as a region with clear category identity, most often through Red Wine, White Wine, and Liqueur. The current catalog footprint is anchored by Vulture, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Basilicata is best described as a region associated with Aglianico, making it useful both for education and for structured product storytelling.",
region,Beaujolais,France,,,,9,wine,catalog_and_taxonomy_rules,draft_ready,"Beaujolais is one of France's key reference regions in the catalog, especially for Red Wine and White Wine.","Beaujolais appears in the assortment as a region with clear category identity, most often through Red Wine and White Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Beaujolais is best described as a region associated with Pinot Noir, making it useful both for education and for structured product storytelling.",
region,Bordeaux,France,,,,726,"wine, other, accessories",catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of France's key reference regions in the catalog, especially for Red Wine, White Wine, and Non-Alcoholic.","Bordeaux appears in the assortment as a region with clear category identity, most often through Red Wine, White Wine, and Non-Alcoholic. The current catalog footprint is anchored by Médoc, Pauillac, and Saint-Émilion, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with Bordeaux Blended, Bordeaux Blends., and Merlot, making it useful both for education and for structured product storytelling.",
region,Bordeaux,USA,,,,25,"accessories, wine",catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of USA's key reference regions in the catalog, especially for Accessories and Red Wine.","Bordeaux appears in the assortment as a region with clear category identity, most often through Accessories and Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with Cabernet Sauvignon and Merlot, making it useful both for education and for structured product storytelling.",
region,Bordeaux,Austria,,,,24,accessories,catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of Austria's key reference regions in the catalog, especially for Glassware.","Bordeaux appears in the assortment as a region with clear category identity, most often through Glassware. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
region,Bordeaux,Thailand,,,,16,accessories,catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of Thailand's key reference regions in the catalog, especially for Glassware.","Bordeaux appears in the assortment as a region with clear category identity, most often through Glassware. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
region,Bordeaux,Scotland,,,,5,spirits,catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of Scotland's key reference regions in the catalog, especially for Whisky.","Bordeaux appears in the assortment as a region with clear category identity, most often through Whisky. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with Blended Scotch Whisky and Single Malt Scotch Whisky, making it useful both for education and for structured product storytelling.",
region,Bordeaux,Chile,,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of Chile's key reference regions in the catalog, especially for Red Wine.","Bordeaux appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
region,Bordeaux,Australia,,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of Australia's key reference regions in the catalog, especially for Red Wine.","Bordeaux appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with Syrah, making it useful both for education and for structured product storytelling.",
region,Bordeaux,China,,,,2,accessories,catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of China's key reference regions in the catalog, especially for Accessories.","Bordeaux appears in the assortment as a region with clear category identity, most often through Accessories. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
region,Bordeaux,Spain,,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of Spain's key reference regions in the catalog, especially for Red Wine.","Bordeaux appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
region,Bordeaux,Uruguay,,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Bordeaux is one of Uruguay's key reference regions in the catalog, especially for Red Wine.","Bordeaux appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Bordeaux is best described as a region associated with Tempranillo, making it useful both for education and for structured product storytelling.",
region,Burgenland,Austria,,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Burgenland is one of Austria's key reference regions in the catalog, especially for Red Wine and White Wine.","Burgenland appears in the assortment as a region with clear category identity, most often through Red Wine and White Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgenland is best described as a region associated with Sauvignon Blanc, making it useful both for education and for structured product storytelling.",
region,Burgundy,France,,,,521,"wine, spirits, other",catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of France's key reference regions in the catalog, especially for Red Wine, White Wine, and Liqueur.","Burgundy appears in the assortment as a region with clear category identity, most often through Red Wine, White Wine, and Liqueur. The current catalog footprint is anchored by Chablis, Gevrey-Chambertin, and Côte de Nuits, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with Chardonnay, Pinot Noir, and Pinot Noir 100%, making it useful both for education and for structured product storytelling.",
region,Burgundy,Austria,,,,20,accessories,catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of Austria's key reference regions in the catalog, especially for Glassware.","Burgundy appears in the assortment as a region with clear category identity, most often through Glassware. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
region,Burgundy,Thailand,,,,9,"accessories, wine",catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of Thailand's key reference regions in the catalog, especially for Glassware and White Wine.","Burgundy appears in the assortment as a region with clear category identity, most often through Glassware and White Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
region,Burgundy,Scotland,,,,4,spirits,catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of Scotland's key reference regions in the catalog, especially for Whisky.","Burgundy appears in the assortment as a region with clear category identity, most often through Whisky. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with Blended Scotch Whisky and Single Malt Scotch Whisky, making it useful both for education and for structured product storytelling.",
region,Burgundy,Italy,,,,3,wine,catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of Italy's key reference regions in the catalog, especially for Red Wine and White Wine.","Burgundy appears in the assortment as a region with clear category identity, most often through Red Wine and White Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with Chardonnay, making it useful both for education and for structured product storytelling.",
region,Burgundy,USA,,,,2,"accessories, wine",catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of USA's key reference regions in the catalog, especially for Accessories and Red Wine.","Burgundy appears in the assortment as a region with clear category identity, most often through Accessories and Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with Pinot Noir, making it useful both for education and for structured product storytelling.",
region,Burgundy,Ireland,,,,2,spirits,catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of Ireland's key reference regions in the catalog, especially for Whisky.","Burgundy appears in the assortment as a region with clear category identity, most often through Whisky. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with Single Malt Irish Whiskey and Single Grain Whisky, making it useful both for education and for structured product storytelling.",
region,Burgundy,Spain,,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of Spain's key reference regions in the catalog, especially for Red Wine.","Burgundy appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
region,Burgundy,Australia,,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of Australia's key reference regions in the catalog, especially for Red Wine.","Burgundy appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with Cabernet Sauvignon, making it useful both for education and for structured product storytelling.",
region,Burgundy,New Zealand,,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of New Zealand's key reference regions in the catalog, especially for Red Wine.","Burgundy appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with Syrah, making it useful both for education and for structured product storytelling.",
region,Burgundy,South Africa,,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Burgundy is one of South Africa's key reference regions in the catalog, especially for White Wine.","Burgundy appears in the assortment as a region with clear category identity, most often through White Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Burgundy is best described as a region associated with Chardonnay, making it useful both for education and for structured product storytelling.",
region,Cachapoal Valley,Chile,,,,6,wine,catalog_and_taxonomy_rules,draft_ready,"Cachapoal Valley is one of Chile's key reference regions in the catalog, especially for Red Wine.","Cachapoal Valley appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by Millahue Valley, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Cachapoal Valley is best described as a region associated with Carménère, Cabernet Sauvignon, and Cabernet Sauvignon, 41% Carmenere, 8% Syrah, making it useful both for education and for structured product storytelling.",
region,Calabria,Italy,,,,1,spirits,catalog_and_taxonomy_rules,draft_ready,"Calabria is one of Italy's key reference regions in the catalog, especially for Liqueur.","Calabria appears in the assortment as a region with clear category identity, most often through Liqueur. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Calabria is best described as a region associated with Herbal Liqueur, making it useful both for education and for structured product storytelling.",
region,California,USA,,,,233,wine,catalog_and_taxonomy_rules,draft_ready,"California is one of USA's key reference regions in the catalog, especially for Red Wine, White Wine, and Sparkling Wine.","California appears in the assortment as a region with clear category identity, most often through Red Wine, White Wine, and Sparkling Wine. The current catalog footprint is anchored by Central Coast, Mendocino County, and Northern Interior, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, California is best described as a region associated with Cabernet Sauvignon, Chardonnay, and Pinot Noir, making it useful both for education and for structured product storytelling.",
region,California,Australia,,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"California is one of Australia's key reference regions in the catalog, especially for Red Wine.","California appears in the assortment as a region with clear category identity, most often through Red Wine. The current catalog footprint is anchored by Napa Valley, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, California is best described as a region associated with Cabernet Sauvignon, making it useful both for education and for structured product storytelling.",
region,Campania,Italy,,,,35,wine,catalog_and_taxonomy_rules,draft_ready,"Campania is one of Italy's key reference regions in the catalog, especially for Red Wine, White Wine, and Rose Wine.","Campania appears in the assortment as a region with clear category identity, most often through Red Wine, White Wine, and Rose Wine. The current catalog footprint is anchored by Taurasi, Irpinia, and Benevento, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Campania is best described as a region associated with Aglianico, Falanghina, and Fiano, making it useful both for education and for structured product storytelling.",
region,Campbeltown,Scotland,,,,7,spirits,catalog_and_taxonomy_rules,draft_ready,"Campbeltown is one of Scotland's key reference regions in the catalog, especially for Whisky.","Campbeltown appears in the assortment as a region with clear category identity, most often through Whisky. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Campbeltown is best described as a region associated with Blended Scotch Whisky and Single Malt Scotch Whisky, making it useful both for education and for structured product storytelling.",
region,Canelones,Uruguay,,,,16,wine,catalog_and_taxonomy_rules,draft_ready,"Canelones is one of Uruguay's key reference regions in the catalog, especially for Red Wine, White Wine, and Rose Wine.","Canelones appears in the assortment as a region with clear category identity, most often through Red Wine, White Wine, and Rose Wine. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Canelones is best described as a region associated with Cabernet Sauvignon, Cabernet Franc, and Merlot, making it useful both for education and for structured product storytelling.",
region,Caribbean,France,,,,6,"spirits, other",catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of France's key reference regions in the catalog, especially for Non-Alcoholic, Liqueur, and Gin.","Caribbean appears in the assortment as a region with clear category identity, most often through Non-Alcoholic, Liqueur, and Gin. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Old Tom Gin, making it useful both for education and for structured product storytelling.",
region,Caribbean,Barbados,,,,5,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Barbados's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Dark Rum and Spiced Rum, making it useful both for education and for structured product storytelling.",
region,Caribbean,Scotland,,,,4,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Scotland's key reference regions in the catalog, especially for Whisky.","Caribbean appears in the assortment as a region with clear category identity, most often through Whisky. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Blended Scotch Whisky, making it useful both for education and for structured product storytelling.",
region,Caribbean,Canada,,,,3,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Canada's key reference regions in the catalog, especially for Liqueur and Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Liqueur and Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Fruit Liqueur and Aged Rum, making it useful both for education and for structured product storytelling.",
region,Caribbean,USA,,,,3,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of USA's key reference regions in the catalog, especially for Rum and Liqueur.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum and Liqueur. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Herbal Liqueur, making it useful both for education and for structured product storytelling.",
region,Caribbean,UK,,,,3,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of UK's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Aged Rum, making it useful both for education and for structured product storytelling.",
region,Caribbean,Belgium,,,,2,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Belgium's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Spiced Rum and White Rum, making it useful both for education and for structured product storytelling.",
region,Caribbean,Spain,,,,2,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Spain's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with White Rum and Gold Rum, making it useful both for education and for structured product storytelling.",
region,Caribbean,Caribbean,,,,2,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Caribbean's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with White Rum, making it useful both for education and for structured product storytelling.",
region,Caribbean,Trinidad,,,,2,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Trinidad's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Aged Rum, making it useful both for education and for structured product storytelling.",
region,Caribbean,Cuba,,,,2,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Cuba's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Aged Rum, making it useful both for education and for structured product storytelling.",
region,Caribbean,Germany,,,,1,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Germany's key reference regions in the catalog, especially for Liqueur.","Caribbean appears in the assortment as a region with clear category identity, most often through Liqueur. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Herbal Liqueur, making it useful both for education and for structured product storytelling.",
region,Caribbean,Trinidad & Tobago,,,,1,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Trinidad & Tobago's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with Spiced Rum, making it useful both for education and for structured product storytelling.",
region,Caribbean,Anguilla,,,,1,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Anguilla's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
region,Caribbean,Grenada,,,,1,spirits,catalog_and_taxonomy_rules,draft_ready,"Caribbean is one of Grenada's key reference regions in the catalog, especially for Rum.","Caribbean appears in the assortment as a region with clear category identity, most often through Rum. The current catalog footprint is anchored by recognized local subregions and appellations, giving the region a strong sense of place even in this draft library layer. From a merchandising perspective, Caribbean is best described as a region associated with recognizable house and regional styles, making it useful both for education and for structured product storytelling.",
