entity_type,entity_name,parent_country,parent_region,parent_subregion,classification_scope,product_count,segments_seen,source_basis,copy_status,description_short_en,description_full_en,notes
classification,Red Wine,,,,,4163,wine,catalog_and_taxonomy_rules,draft_ready,"Red Wine is a major classification in the catalog, with strong representation from France, Italy, and Australia.","Red Wine serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across France, Italy, and Australia, with visible concentration in brands such as Penfolds, Joseph Drouhin, and Baron Philippe de Rothschild. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include Cabernet Sauvignon, Pinot Noir, and Syrah. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,Rose Wine,,,,,225,wine,catalog_and_taxonomy_rules,draft_ready,"Rose Wine is a major classification in the catalog, with strong representation from France, Italy, and Australia.","Rose Wine serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across France, Italy, and Australia, with visible concentration in brands such as Rock Rose, Chateau d'Esclans, and Mirabeau. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include Syrah, Zinfandel, and Pinot Noir. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,Rum,,,,,192,spirits,catalog_and_taxonomy_rules,draft_ready,"Rum is a major classification in the catalog, with strong representation from Thailand, Barbados, and Brazil.","Rum serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across Thailand, Barbados, and Brazil, with visible concentration in brands such as Plantation, Dead Man's Finger, and Chalong Bay. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include Aged Rum, White Rum, and Spiced Rum. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,Sake/Shochu,,,,,524,spirits,catalog_and_taxonomy_rules,draft_ready,"Sake/Shochu is a major classification in the catalog, with strong representation from Japan, Korea, and Vietnam.","Sake/Shochu serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across Japan, Korea, and Vietnam, with visible concentration in brands such as Masumi, Dassai, and Eikun. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include the category’s expected style signatures. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,Sparkling Wine,,,,,400,wine,catalog_and_taxonomy_rules,draft_ready,"Sparkling Wine is a major classification in the catalog, with strong representation from Italy, Australia, and France.","Sparkling Wine serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across Italy, Australia, and France, with visible concentration in brands such as Bottega, Chandon, and Villa Sandi. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include Prosecco, Glera, and Chardonnay. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,Tequila,,,,,195,spirits,catalog_and_taxonomy_rules,draft_ready,"Tequila is a major classification in the catalog, with strong representation from Mexico, England, and Scotland.","Tequila serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across Mexico, England, and Scotland, with visible concentration in brands such as Clase Azul, Patron, and Pierde Almas. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include Blanco Tequila, Reposado Tequila, and Añejo Tequila. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,Thai White Spirits,,,,,9,other,catalog_and_taxonomy_rules,draft_ready,"Thai White Spirits is a major classification in the catalog, with strong representation from Thailand.","Thai White Spirits serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across Thailand, with visible concentration in brands such as Asura. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include the category’s expected style signatures. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,Vodka,,,,,199,spirits,catalog_and_taxonomy_rules,draft_ready,"Vodka is a major classification in the catalog, with strong representation from Russia, Sweden, and Poland.","Vodka serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across Russia, Sweden, and Poland, with visible concentration in brands such as Absolut, Stolichnaya, and Bong Spirit. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include Plain Vodka and Flavored Vodka. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,Whisky,,,,,845,spirits,catalog_and_taxonomy_rules,draft_ready,"Whisky is a major classification in the catalog, with strong representation from Scotland, USA, and Japan.","Whisky serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across Scotland, USA, and Japan, with visible concentration in brands such as Johnnie Walker, Glenfiddich, and The Macallan. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include Blended Scotch Whisky, Single Malt Scotch Whisky, and Bourbon. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,White Spirits,,,,,19,other,catalog_and_taxonomy_rules,draft_ready,"White Spirits is a major classification in the catalog, with strong representation from Thailand and Germany.","White Spirits serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across Thailand and Germany, with visible concentration in brands such as Onson, Pur, and KAO HOM. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include the category’s expected style signatures. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
classification,White Wine,,,,,1706,wine,catalog_and_taxonomy_rules,draft_ready,"White Wine is a major classification in the catalog, with strong representation from France, Italy, and Australia.","White Wine serves as one of the main browsing and merchandising lenses in the product library. The current assortment shows depth across France, Italy, and Australia, with visible concentration in brands such as Albert Bichot, Angove, and Joseph Drouhin. At a copy level, this classification is best described through its core stylistic markers, which in the present catalog most often include Chardonnay, Sauvignon Blanc, and Riesling. This draft is intended to support consistent, professional taxonomy copy until a fully source-validated category note is prepared.",
