entity_type,entity_name,parent_country,parent_region,parent_subregion,classification_scope,product_count,segments_seen,source_basis,copy_status,description_short_en,description_full_en,notes
subregion,Bolgheri,Italy,Tuscany,,,10,wine,catalog_and_taxonomy_rules,draft_ready,"Bolgheri is a focused origin within Tuscany, Italy, showing strongest representation in Red Wine and Dessert Wine.","Bolgheri functions as a more precise place cue inside Tuscany, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine and Dessert Wine, and it appears repeatedly alongside brands such as Tenuta dell'Ornellaia, Viticcio, and Podere Sapaio. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Brunello,Italy,Tuscany,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Brunello is a focused origin within Tuscany, Italy, showing strongest representation in Red Wine.","Brunello functions as a more precise place cue inside Tuscany, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Talenti. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Cahors,France,Others region,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Cahors is a focused origin within Others region, France, showing strongest representation in Red Wine.","Cahors functions as a more precise place cue inside Others region, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Chateau Lagrezette. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Calistoga,USA,Napa,,,12,wine,catalog_and_taxonomy_rules,draft_ready,"Calistoga is a focused origin within Napa, USA, showing strongest representation in Red Wine.","Calistoga functions as a more precise place cue inside Napa, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Alexander Valley, Larkmead Estate, and Chateau Montelena. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Carneros,USA,California,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Carneros is a focused origin within California, USA, showing strongest representation in White Wine.","Carneros functions as a more precise place cue inside California, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to White Wine, and it appears repeatedly alongside brands such as Whitehall Lane and Nickel & Nickel. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Carneros,USA,Napa,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Carneros is a focused origin within Napa, USA, showing strongest representation in Red Wine.","Carneros functions as a more precise place cue inside Napa, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Clos Pegase. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Central Coast,USA,California,,,23,wine,catalog_and_taxonomy_rules,draft_ready,"Central Coast is a focused origin within California, USA, showing strongest representation in Red Wine, White Wine, and Sparkling Wine.","Central Coast functions as a more precise place cue inside California, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, White Wine, and Sparkling Wine, and it appears repeatedly alongside brands such as Sand Point, Bogle, and Calera. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Chablis,France,Burgundy,,,56,wine,catalog_and_taxonomy_rules,draft_ready,"Chablis is a focused origin within Burgundy, France, showing strongest representation in White Wine and Red Wine.","Chablis functions as a more precise place cue inside Burgundy, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to White Wine and Red Wine, and it appears repeatedly alongside brands such as Joseph Drouhin, La Chablisienne, and Maison Verget. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Chambolle-Musigny,France,Burgundy,,,8,wine,catalog_and_taxonomy_rules,draft_ready,"Chambolle-Musigny is a focused origin within Burgundy, France, showing strongest representation in Red Wine.","Chambolle-Musigny functions as a more precise place cue inside Burgundy, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Domaine Georges Noellat, Joseph Drouhin, and Domaine de La Pousse d’Or. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Chassagne-Montrachet,France,Burgundy,,,18,wine,catalog_and_taxonomy_rules,draft_ready,"Chassagne-Montrachet is a focused origin within Burgundy, France, showing strongest representation in White Wine and Red Wine.","Chassagne-Montrachet functions as a more precise place cue inside Burgundy, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to White Wine and Red Wine, and it appears repeatedly alongside brands such as Chateau de la Maltroye, Joseph Drouhin, and Domaine Vincent Dancer. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Chianti,Italy,Tuscany,,,58,wine,catalog_and_taxonomy_rules,draft_ready,"Chianti is a focused origin within Tuscany, Italy, showing strongest representation in Red Wine, White Wine, and Dessert Wine.","Chianti functions as a more precise place cue inside Tuscany, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, White Wine, and Dessert Wine, and it appears repeatedly alongside brands such as Livon, Rocca Delle Macie, and Piccini. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Chianti Classico,Italy,Tuscany,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Chianti Classico is a focused origin within Tuscany, Italy, showing strongest representation in Red Wine.","Chianti Classico functions as a more precise place cue inside Tuscany, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Castellare Di Castellina and Castello Di Ama. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Chianti Classico,Italy,Chianti,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Chianti Classico is a focused origin within Chianti, Italy, showing strongest representation in Red Wine.","Chianti Classico functions as a more precise place cue inside Chianti, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Granducato. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Civita Bagnoregio,Italy,Lazio,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Civita Bagnoregio is a focused origin within Lazio, Italy, showing strongest representation in Red Wine.","Civita Bagnoregio functions as a more precise place cue inside Lazio, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Trappolini. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Collio,Italy,Friuli,,,3,wine,catalog_and_taxonomy_rules,draft_ready,"Collio is a focused origin within Friuli, Italy, showing strongest representation in White Wine and Sparkling Wine.","Collio functions as a more precise place cue inside Friuli, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to White Wine and Sparkling Wine, and it appears repeatedly alongside brands such as Eugenio Collavini and Attems. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Columbia Gorge,USA,Oregon,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Columbia Gorge is a focused origin within Oregon, USA, showing strongest representation in Red Wine.","Columbia Gorge functions as a more precise place cue inside Oregon, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Phelps Creek. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Condrieu,France,Rhône,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Condrieu is a focused origin within Rhône, France, showing strongest representation in Red Wine.","Condrieu functions as a more precise place cue inside Rhône, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Pierre Gaillard. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Coonawarra / McLaren Vale,Australia,Clare,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Coonawarra / McLaren Vale is a focused origin within Clare, Australia, showing strongest representation in Red Wine.","Coonawarra / McLaren Vale functions as a more precise place cue inside Clare, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Geoff Merrill. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Coonawarra / McLaren Vale / Barossa Valley / Adelaide Hills,Australia,South Australia,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Coonawarra / McLaren Vale / Barossa Valley / Adelaide Hills is a focused origin within South Australia, Australia, showing strongest representation in Red Wine.","Coonawarra / McLaren Vale / Barossa Valley / Adelaide Hills functions as a more precise place cue inside South Australia, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Penfolds. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Cortona,Italy,Tuscany,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Cortona is a focused origin within Tuscany, Italy, showing strongest representation in Red Wine.","Cortona functions as a more precise place cue inside Tuscany, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Vecchia Cantina. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Costa Toscana,Italy,Tuscany,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Costa Toscana is a focused origin within Tuscany, Italy, showing strongest representation in Red Wine.","Costa Toscana functions as a more precise place cue inside Tuscany, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Tenuta di Biserno. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Curicó Valley,Chile,Central Valley,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Curicó Valley is a focused origin within Central Valley, Chile, showing strongest representation in Red Wine.","Curicó Valley functions as a more precise place cue inside Central Valley, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Echeverria. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Côte Chalonnaise,France,Burgundy,,,2,"other, wine",catalog_and_taxonomy_rules,draft_ready,"Côte Chalonnaise is a focused origin within Burgundy, France, showing strongest representation in Events and Red Wine.","Côte Chalonnaise functions as a more precise place cue inside Burgundy, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Events and Red Wine, and it appears repeatedly alongside brands such as Wine and Chanson Pere & Fils. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Côte d'Or,France,Burgundy,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Côte d'Or is a focused origin within Burgundy, France, showing strongest representation in Red Wine.","Côte d'Or functions as a more precise place cue inside Burgundy, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Bouchard Pere & Fils and Edouard Delaunay. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Côte de Beaune,France,Burgundy,,,17,wine,catalog_and_taxonomy_rules,draft_ready,"Côte de Beaune is a focused origin within Burgundy, France, showing strongest representation in Red Wine and White Wine.","Côte de Beaune functions as a more precise place cue inside Burgundy, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine and White Wine, and it appears repeatedly alongside brands such as Albert Bichot, Domaine  Philippe Colin, and Domaine Jean Fery & Fils. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Côte de Nuits,France,Burgundy,,,35,wine,catalog_and_taxonomy_rules,draft_ready,"Côte de Nuits is a focused origin within Burgundy, France, showing strongest representation in Red Wine, White Wine, and Champagne.","Côte de Nuits functions as a more precise place cue inside Burgundy, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, White Wine, and Champagne, and it appears repeatedly alongside brands such as Albert Bichot, Domaine Mongeard-Mugneret, and Domaine Georges Noellat. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Côte de Nuits,France,Languedoc,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Côte de Nuits is a focused origin within Languedoc, France, showing strongest representation in Red Wine.","Côte de Nuits functions as a more precise place cue inside Languedoc, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Domaine Joseph Roty. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Côte des Blancs,France,Champagne,,,6,wine,catalog_and_taxonomy_rules,draft_ready,"Côte des Blancs is a focused origin within Champagne, France, showing strongest representation in Champagne.","Côte des Blancs functions as a more precise place cue inside Champagne, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Champagne, and it appears repeatedly alongside brands such as Suenen Champagne, Champagne Marguet, and J.L Vergnon Champagne. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Côtes de Blaye,France,Bordeaux,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Côtes de Blaye is a focused origin within Bordeaux, France, showing strongest representation in Red Wine.","Côtes de Blaye functions as a more precise place cue inside Bordeaux, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Chateau Roland La Garde. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Côtes de Bordeaux,France,Bordeaux,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Côtes de Bordeaux is a focused origin within Bordeaux, France, showing strongest representation in Red Wine.","Côtes de Bordeaux functions as a more precise place cue inside Bordeaux, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Chateau Malbec. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Côtes de Bourg,France,Bordeaux,,,2,wine,catalog_and_taxonomy_rules,draft_ready,"Côtes de Bourg is a focused origin within Bordeaux, France, showing strongest representation in Red Wine.","Côtes de Bourg functions as a more precise place cue inside Bordeaux, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Chateau Caruel and Chateau du Bousquet. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Dão,Portugal,Others region,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Dão is a focused origin within Others region, Portugal, showing strongest representation in Red Wine.","Dão functions as a more precise place cue inside Others region, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Morgadio Da Torre. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Eden Valley,Australia,Barossa,,,4,wine,catalog_and_taxonomy_rules,draft_ready,"Eden Valley is a focused origin within Barossa, Australia, showing strongest representation in Red Wine.","Eden Valley functions as a more precise place cue inside Barossa, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Wolf Blass, Tim Smith, and Yalumba. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Entre-Deux-Mers,France,Bordeaux,,,3,wine,catalog_and_taxonomy_rules,draft_ready,"Entre-Deux-Mers is a focused origin within Bordeaux, France, showing strongest representation in Red Wine.","Entre-Deux-Mers functions as a more precise place cue inside Bordeaux, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine, and it appears repeatedly alongside brands such as Domaines Barons de Rothschild, Chateau de Goelane, and Chateau Vieux Gerget. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Etna,Italy,Sicily,,,5,wine,catalog_and_taxonomy_rules,draft_ready,"Etna is a focused origin within Sicily, Italy, showing strongest representation in Red Wine and Rose Wine.","Etna functions as a more precise place cue inside Sicily, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to Red Wine and Rose Wine, and it appears repeatedly alongside brands such as Donnafugata, Cusumano, and Tornatore. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
subregion,Fiano di Avellino,Italy,Campania,,,1,wine,catalog_and_taxonomy_rules,draft_ready,"Fiano di Avellino is a focused origin within Campania, Italy, showing strongest representation in White Wine.","Fiano di Avellino functions as a more precise place cue inside Campania, helping distinguish products that merit a stronger sense of origin. In the present assortment it is most closely tied to White Wine, and it appears repeatedly alongside brands such as Danimi. This makes the subregion especially valuable for premium copy, where origin detail often carries more weight than the broader regional label alone.",
