entity_type,entity_name,parent_country,parent_region,parent_subregion,classification_scope,product_count,segments_seen,source_basis,copy_status,description_short_en,description_full_en,notes
producer,Afuri Mizumoto,Japan,,,other,1,other,producer_evidence_library,workflow_draft,Afuri Mizumoto is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Afuri Mizumoto is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across other. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Agricola Querciabella,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Agricola Querciabella is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Agricola Querciabella is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
producer,Agua Santa,Chile,,,wine,3,wine,producer_evidence_library,workflow_draft,Agua Santa is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Agua Santa is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 3 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Albert Bichot Domaine Long-Depaquit Chablis Grand Cru,France,,,wine,1,wine,producer_evidence_library,workflow_draft,Albert Bichot Domaine Long-Depaquit Chablis Grand Cru is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Albert Bichot Domaine Long-Depaquit Chablis Grand Cru is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
producer,Allegrini Palazzo,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Allegrini Palazzo is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Allegrini Palazzo is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Alpaca Organic,Chile,,,wine,1,wine,producer_evidence_library,workflow_draft,Alpaca Organic is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Alpaca Organic is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
producer,Alpaca Rosé,Chile,,,wine,1,wine,producer_evidence_library,workflow_draft,Alpaca Rosé is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Alpaca Rosé is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t2.txt, ai_research_grape_t2.txt"
producer,Alpaca Sparkling,Chile,,,sparkling_wine,1,sparkling_wine,producer_evidence_library,workflow_draft,Alpaca Sparkling is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Alpaca Sparkling is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across sparkling_wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_grape_t2.txt
producer,Alpha & Omega,USA,,,wine,1,wine,producer_evidence_library,workflow_draft,Alpha & Omega is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Alpha & Omega is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Alphonse Mellot,France,,,wine,1,wine,producer_evidence_library,workflow_draft,Alphonse Mellot is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Alphonse Mellot is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Alter Ego,France,,,wine,1,wine,producer_evidence_library,workflow_draft,Alter Ego is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Alter Ego is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
producer,Altivo Classic,Chile,,,wine,1,wine,producer_evidence_library,workflow_draft,Altivo Classic is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Altivo Classic is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Alto Los,Chile,,,wine,2,wine,producer_evidence_library,workflow_draft,Alto Los is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Alto Los is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 2 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t5.txt, ai_research_grape_t5.txt"
producer,Amahagan Edition,Japan,,,other,1,other,producer_evidence_library,workflow_draft,Amahagan Edition is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Amahagan Edition is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across other. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Amiral de,France,,,wine,1,wine,producer_evidence_library,workflow_draft,Amiral de is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Amiral de is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t3.txt, ai_research_region_t3.txt"
producer,Anatani Hitomebore,Japan,,,other,1,other,producer_evidence_library,workflow_draft,Anatani Hitomebore is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Anatani Hitomebore is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across other. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Angove The,Australia,,,wine,1,wine,producer_evidence_library,workflow_draft,Angove The is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Angove The is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Antica Fratta,Italy,,,sparkling_wine,1,sparkling_wine,producer_evidence_library,workflow_draft,Antica Fratta is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Antica Fratta is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across sparkling_wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Antigal Estimulo,Argentina,,,wine,1,wine,producer_evidence_library,workflow_draft,Antigal Estimulo is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Antigal Estimulo is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t2.txt
producer,Antigal UNO,Argentina,,,wine,1,wine,producer_evidence_library,workflow_draft,Antigal UNO is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Antigal UNO is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_grape_t3.txt
producer,Antinori Solaia,Italy,,,wine,2,wine,producer_evidence_library,workflow_draft,Antinori Solaia is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Antinori Solaia is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 2 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Anwilka Stellenbosch,South Africa,,,wine,1,wine,producer_evidence_library,workflow_draft,Anwilka Stellenbosch is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Anwilka Stellenbosch is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Apollonio Elfo,Italy,,,wine,2,wine,producer_evidence_library,workflow_draft,Apollonio Elfo is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Apollonio Elfo is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 2 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Apollonio Il,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Apollonio Il is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Apollonio Il is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Apollonio Terragnolo,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Apollonio Terragnolo is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Apollonio Terragnolo is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Argiano Brunello,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Argiano Brunello is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Argiano Brunello is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t2.txt
producer,Argiano Solengo,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Argiano Solengo is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Argiano Solengo is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t2.txt
producer,Argiolas Mirse,Italy,,,liqueur,1,liqueur,producer_evidence_library,workflow_draft,Argiolas Mirse is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Argiolas Mirse is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across liqueur. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Argiolas Mirto,Italy,,,liqueur,1,liqueur,producer_evidence_library,workflow_draft,Argiolas Mirto is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Argiolas Mirto is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across liqueur. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Ariola Lambrusco,Italy,,,sparkling_wine,1,sparkling_wine,producer_evidence_library,workflow_draft,Ariola Lambrusco is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Ariola Lambrusco is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across sparkling_wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Ariola Lintrigo,Italy,,,sparkling_wine,5,sparkling_wine,producer_evidence_library,workflow_draft,Ariola Lintrigo is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Ariola Lintrigo is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 5 queued items, primarily across sparkling_wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Ariola Malvasia,Italy,,,sparkling_wine,1,sparkling_wine,producer_evidence_library,workflow_draft,Ariola Malvasia is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Ariola Malvasia is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across sparkling_wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Arione Bonarada,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Arione Bonarada is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Arione Bonarada is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Arione Moscato,Italy,,,sparkling_wine,1,sparkling_wine,producer_evidence_library,workflow_draft,Arione Moscato is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Arione Moscato is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across sparkling_wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Arnaldo Caprai,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Arnaldo Caprai is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Arnaldo Caprai is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Aromo Reservado,Chile,,,wine,1,wine,producer_evidence_library,workflow_draft,Aromo Reservado is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Aromo Reservado is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t2.txt
producer,Aromo Winemaker's,Chile,,,wine,1,wine,producer_evidence_library,workflow_draft,Aromo Winemaker's is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Aromo Winemaker's is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
producer,Arquitecto Tequila,Mexico,,,other,1,other,producer_evidence_library,workflow_draft,Arquitecto Tequila is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Arquitecto Tequila is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across other. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Arran Lochranza,Scotland,,,other,1,other,producer_evidence_library,workflow_draft,Arran Lochranza is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Arran Lochranza is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across other. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
producer,Arrigoni Rigoletto,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Arrigoni Rigoletto is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Arrigoni Rigoletto is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Artic Premium,Italy,,,other,1,other,producer_evidence_library,workflow_draft,Artic Premium is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Artic Premium is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across other. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Asamai Umashine,Japan,,,other,2,other,producer_evidence_library,workflow_draft,Asamai Umashine is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Asamai Umashine is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 2 queued items, primarily across other. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Askaneli Kindzmarauli,Georgia,,,wine,1,wine,producer_evidence_library,workflow_draft,Askaneli Kindzmarauli is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Askaneli Kindzmarauli is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t5.txt, ai_research_grape_t5.txt"
producer,Askaneli Tsinandali,Georgia,,,wine,1,wine,producer_evidence_library,workflow_draft,Askaneli Tsinandali is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Askaneli Tsinandali is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_grape_t2.txt
producer,Askur Yggdrasil,Iceland,,,gin,4,gin,producer_evidence_library,workflow_draft,Askur Yggdrasil is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Askur Yggdrasil is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 4 queued items, primarily across gin. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t3.txt, ai_research_flavor_t5.txt"
producer,Astrale Vino,Italy,,,wine,1,wine,producer_evidence_library,workflow_draft,Astrale Vino is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Astrale Vino is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Astrolabe Sauvignon,New Zealand,,,wine,1,wine,producer_evidence_library,workflow_draft,Astrolabe Sauvignon is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Astrolabe Sauvignon is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_region_t5.txt
